identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-1.65994E+18,user,Suède,en,3,8,9,0,0,0,13,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,56,3195,106.5,8.88,se
-7.24101E+18,user,Etats-Unis,en,5,8,8,0,0,0,24,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,342,3195,106.5,8.88,us
-2.31525E+18,user,Etats-Unis,en,4,8,1,0,0,0,1,3,M,1,mr,FALSE,FALSE,FALSE,TRUE,60,3195,106.5,8.88,us
7.09858E+18,user,Etats-Unis,en,3,8,4,0,0,0,0,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,146,3195,106.5,8.88,us
-4.64524E+18,user,Italie,it,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,561,3195,106.5,8.88,it
-2.29843E+18,user,Belgique,fr,3,9,6,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,99,2859,95.3,7.94,be
-9.05245E+18,user,Canada,en,4,8,7,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2859,95.3,7.94,ca
-5.35399E+18,user,Royaume-Uni,en,4,8,3,2,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,2859,95.3,7.94,gb
2.21468E+18,user,Italie,en,6,9,74,0,0,0,10,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,17,2859,95.3,7.94,it
1.7E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,593,2859,95.3,7.94,us
8.8478E+18,user,Etats-Unis,en,4,8,29,0,0,0,7,3,F,2,mrs,TRUE,FALSE,TRUE,TRUE,409,2859,95.3,7.94,us
6.12636E+16,user,Allemagne,de,4,8,6,0,0,0,0,7,F,2,mrs,TRUE,FALSE,TRUE,TRUE,493,2859,95.3,7.94,de
2.73438E+18,user,France,fr,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,693,2859,95.3,7.94,fr
1.59764E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,248,2859,95.3,7.94,us
-3.71098E+18,user,France,fr,3,8,1,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,454,2859,95.3,7.94,fr
-6.13991E+18,user,France,fr,4,10,1,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,409,2859,95.3,7.94,fr
5.58184E+17,user,Etats-Unis,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,us
-5.91056E+18,user,Portugal,en,3,8,0,0,0,0,1,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,104,2859,95.3,7.94,pt
4.61465E+18,user,Etats-Unis,en,3,8,10,0,0,0,24,3,M,1,mr,FALSE,FALSE,FALSE,TRUE,695,2859,95.3,7.94,us
6.10176E+17,user,France,fr,3,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,FALSE,594,2859,95.3,7.94,fr
7.9774E+18,user,Etats-Unis,en,5,0,0,0,0,0,5,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,14,2859,95.3,7.94,us
-8.91373E+18,user,Suisse,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,14,2859,95.3,7.94,ch
2.82809E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,2,M,1,mr,TRUE,FALSE,TRUE,TRUE,505,2859,95.3,7.94,gb
3.72221E+18,user,France,fr,5,10,1,0,0,0,1,5,F,2,mrs,FALSE,FALSE,FALSE,TRUE,92,2859,95.3,7.94,fr
-6.34463E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,697,2859,95.3,7.94,us
4.98772E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,us
-7.14593E+18,user,Etats-Unis,en,3,10,23,0,0,0,11,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2859,95.3,7.94,us
-2.67684E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,us
4.9334E+18,user,Italie,en,4,8,1,0,0,0,2,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,226,2859,95.3,7.94,it
7.11548E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,630,2859,95.3,7.94,us
-2.92439E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,12,F,2,mrs,FALSE,FALSE,FALSE,TRUE,18,2859,95.3,7.94,us
5.51387E+18,user,Etats-Unis,en,4,11,27,0,0,0,2,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,22,2859,95.3,7.94,us
7.82674E+18,user,Royaume-Uni,en,3,8,26,0,0,0,4,1,M,1,mr,TRUE,TRUE,TRUE,TRUE,16,2859,95.3,7.94,gb
7.11319E+18,user,Etats-Unis,en,3,13,15,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,196,2859,95.3,7.94,us
-3.75585E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,us
5.42682E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,105,2859,95.3,7.94,us
7.57723E+17,user,Etats-Unis,en,3,8,0,0,0,0,1,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,691,2859,95.3,7.94,us
1.05743E+18,user,Australie,en,10,8,198,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,339,2859,95.3,7.94,au
8.64113E+18,user,Etats-Unis,en,3,8,3,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,us
-2.14962E+18,user,France,fr,3,8,2,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,466,2859,95.3,7.94,fr
5.38113E+18,user,Espagne,es,3,9,1,4,3,100,1,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,15,2859,95.3,7.94,es
-3.50941E+18,user,Allemagne,de,4,8,21,0,0,0,0,4,F,2,mrs,TRUE,FALSE,TRUE,TRUE,232,2859,95.3,7.94,de
-5.84131E+18,user,France,fr,3,9,4,0,0,0,0,1,M,1,mr,TRUE,TRUE,FALSE,TRUE,538,2859,95.3,7.94,fr
7.47777E+18,user,Italie,it,3,8,14,4,1,0,4,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,11,2859,95.3,7.94,it
-3.44082E+18,user,Autriche,en,12,8,558,0,0,0,145,41,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2859,95.3,7.94,at
2.57233E+18,user,Etats-Unis,en,3,8,18,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,207,2859,95.3,7.94,us
7.28541E+18,user,Danemark,en,3,8,14,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,113,2859,95.3,7.94,dk
8.07084E+18,user,Royaume-Uni,en,3,8,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,695,2859,95.3,7.94,gb
2.87933E+18,user,Etats-Unis,en,3,8,24,0,0,0,1,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,338,2859,95.3,7.94,us
4.05164E+18,user,Australie,en,9,8,13,0,0,0,3,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,29,2859,95.3,7.94,au
-2.00595E+18,user,Italie,it,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,98,2859,95.3,7.94,it
-6.69947E+18,user,Allemagne,de,3,8,2,0,0,0,76,7,F,2,mrs,TRUE,FALSE,TRUE,TRUE,415,2859,95.3,7.94,de
3.1188E+17,user,Danemark,en,4,8,0,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,425,2859,95.3,7.94,dk
-8.05657E+18,user,Allemagne,de,3,9,49,0,0,0,5,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,de
-6.17226E+18,user,Australie,en,10,8,29,0,0,0,7,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,41,2859,95.3,7.94,au
7.12755E+18,user,Pays-Bas,en,6,9,5,0,0,0,86,7,F,2,mrs,TRUE,FALSE,TRUE,FALSE,197,2859,95.3,7.94,nl
9.3868E+17,user,Etats-Unis,en,11,10,79,0,2,100,70,12,M,1,mr,TRUE,TRUE,FALSE,TRUE,75,2859,95.3,7.94,us
-7.63116E+18,user,Royaume-Uni,en,3,9,1,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,540,2859,95.3,7.94,gb
-1.7587E+18,user,Australie,en,5,8,112,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,254,2859,95.3,7.94,au
5.74802E+17,user,Etats-Unis,en,5,8,122,0,0,0,37,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,us
8.54629E+18,user,Suède,en,4,8,0,0,0,0,4,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,204,2859,95.3,7.94,se
8.18566E+18,user,Luxembourg,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,367,2859,95.3,7.94,lu
-8.48904E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,451,2859,95.3,7.94,gb
3.79165E+17,user,France,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,566,2859,95.3,7.94,fr
-5.47962E+18,user,France,fr,4,9,1,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,257,2859,95.3,7.94,fr
-1.90063E+18,user,Pologne,en,13,9,147,0,0,0,24,87,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2859,95.3,7.94,pl
5.9126E+17,user,Espagne,es,3,9,14,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,229,2859,95.3,7.94,es
8.27212E+18,user,Royaume-Uni,en,3,8,0,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,283,2859,95.3,7.94,gb
-5.72807E+18,user,France,fr,4,9,7,0,0,0,3,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,661,2859,95.3,7.94,fr
-2.62628E+18,user,Australie,en,6,8,1,0,0,0,0,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,22,2859,95.3,7.94,au
1.18948E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,389,2859,95.3,7.94,fr
-3.48173E+18,user,France,fr,4,8,11,0,0,0,92,19,F,2,mrs,FALSE,FALSE,FALSE,TRUE,31,2859,95.3,7.94,fr
2.78255E+18,user,France,fr,3,8,0,0,0,0,8,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,687,2859,95.3,7.94,fr
-1.20918E+18,user,Royaume-Uni,en,3,8,18,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,13,2859,95.3,7.94,gb
-3.24141E+18,user,Danemark,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,dk
7.59134E+18,user,Royaume-Uni,en,13,14,12,5,12,58,3,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,gb
-7.30883E+17,user,Allemagne,de,5,8,63,0,0,0,0,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,132,2859,95.3,7.94,de
6.64749E+18,user,Allemagne,de,3,8,2,0,0,0,8,3,M,1,mr,TRUE,FALSE,TRUE,TRUE,180,2859,95.3,7.94,de
8.64475E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,697,2859,95.3,7.94,gb
-2.53224E+17,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,630,2859,95.3,7.94,gb
3.14106E+18,user,Allemagne,de,4,8,0,0,0,0,0,1,M,1,mr,TRUE,TRUE,FALSE,TRUE,667,2859,95.3,7.94,de
-2.50655E+18,user,Pays-Bas,en,3,8,1,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,13,2859,95.3,7.94,nl
-6.37994E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,fr
4.55003E+18,user,Etats-Unis,en,3,8,9,0,0,0,1,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,38,2859,95.3,7.94,us
-7.82801E+18,user,France,fr,3,8,1,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,642,2859,95.3,7.94,fr
-7.55178E+18,user,Suède,en,3,8,14,0,1,0,9,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,2859,95.3,7.94,se
-6.58992E+18,user,France,fr,5,8,1,0,0,0,3,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,698,2859,95.3,7.94,fr
-4.71176E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,688,2859,95.3,7.94,fr
1.58655E+18,user,Roumanie,en,4,8,2,0,0,0,8,2,M,1,mr,TRUE,FALSE,TRUE,TRUE,211,2859,95.3,7.94,ro
-8.87238E+18,user,Belgique,fr,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,197,2859,95.3,7.94,be
-6.92038E+18,user,Royaume-Uni,en,3,8,5,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,200,2859,95.3,7.94,gb
6.64189E+18,user,Belgique,en,3,8,7,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,33,2859,95.3,7.94,be
-7.80807E+18,user,France,fr,14,22,46,8,8,62,139,3,F,2,mrs,TRUE,FALSE,TRUE,TRUE,107,2859,95.3,7.94,fr
2.64773E+18,user,Royaume-Uni,en,8,8,2,0,0,0,2,2,F,2,mrs,TRUE,FALSE,TRUE,FALSE,412,2859,95.3,7.94,gb
-7.79559E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,85,2859,95.3,7.94,fr
-1.07667E+18,user,Allemagne,en,5,8,15,6,3,66,0,1,M,1,mr,TRUE,TRUE,FALSE,TRUE,14,2859,95.3,7.94,de
8.47826E+18,user,Italie,it,5,8,51,0,0,0,12,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,20,2859,95.3,7.94,it
4.98888E+18,user,Allemagne,de,3,8,9,0,0,0,2,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,14,2859,95.3,7.94,de
7.36649E+18,user,France,fr,3,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,676,2859,95.3,7.94,fr
4.30585E+18,user,Belgique,en,10,8,65,4,8,37,12,2,F,3,miss,FALSE,FALSE,FALSE,TRUE,11,2859,95.3,7.94,be
2.27987E+18,user,Autriche,de,3,8,25,0,0,0,40,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,527,2859,95.3,7.94,at
2.85776E+18,user,Finlande,en,22,16,0,0,0,0,1,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,34,2859,95.3,7.94,fi
4.1546E+16,user,France,fr,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,282,2859,95.3,7.94,fr
4.40192E+18,user,France,fr,3,8,28,0,0,0,20,4,F,2,mrs,FALSE,FALSE,FALSE,FALSE,53,2859,95.3,7.94,fr
3.15182E+18,user,Royaume-Uni,en,7,8,55,0,2,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,2859,95.3,7.94,gb
7.56599E+18,user,Etats-Unis,en,16,19,56,0,0,0,69,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,154,2859,95.3,7.94,us
7.095E+18,user,Italie,it,3,8,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,615,2859,95.3,7.94,it
6.9322E+18,user,Belgique,en,3,8,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,59,2859,95.3,7.94,be
-3.33325E+18,user,Italie,it,3,8,0,3,0,0,5,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,30,2859,95.3,7.94,it
3.33072E+18,user,Allemagne,de,3,8,2,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,313,2859,95.3,7.94,de
4.43871E+18,user,Italie,it,3,9,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,210,2859,95.3,7.94,it
3.90401E+18,user,Hong Kong,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,177,2859,95.3,7.94,hk
-2.20696E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,3,M,1,mr,FALSE,FALSE,FALSE,TRUE,203,2859,95.3,7.94,gb
2.10928E+18,user,Royaume-Uni,en,3,8,35,0,0,0,9,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,100,2859,95.3,7.94,gb
-5.89597E+18,user,Royaume-Uni,en,3,8,0,0,0,0,1,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,72,2859,95.3,7.94,gb
2.99506E+18,user,Espagne,es,3,9,23,0,0,0,1,11,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,es
3.90111E+18,user,France,fr,4,11,22,0,0,0,28,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,30,2859,95.3,7.94,fr
-6.00786E+18,user,France,fr,6,10,6,0,0,0,0,3,M,1,mr,TRUE,TRUE,TRUE,TRUE,578,2859,95.3,7.94,fr
-8.31982E+18,user,Italie,it,3,8,0,0,0,0,15,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,328,2859,95.3,7.94,it
2.30709E+17,user,Italie,it,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,693,2859,95.3,7.94,it
2.12797E+18,user,France,fr,3,8,0,0,0,0,0,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,113,2859,95.3,7.94,fr
4.1932E+18,user,France,fr,3,8,3,0,2,0,2,2,F,3,miss,FALSE,FALSE,FALSE,FALSE,21,2859,95.3,7.94,fr
9.12621E+18,user,France,fr,3,8,17,0,0,0,2,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,571,2859,95.3,7.94,fr
8.22305E+18,user,Allemagne,de,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,198,2859,95.3,7.94,de
2.45989E+18,user,France,fr,3,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,420,2859,95.3,7.94,fr
-1.46545E+18,user,France,fr,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,697,2859,95.3,7.94,fr
-2.23299E+17,user,Royaume-Uni,en,3,8,0,0,0,0,0,3,M,1,mr,TRUE,FALSE,TRUE,TRUE,46,2859,95.3,7.94,gb
2.31579E+18,user,Allemagne,de,3,8,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,513,2859,95.3,7.94,de
-7.54466E+18,user,Chine,en,4,8,2,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,645,2859,95.3,7.94,cn
-3.22628E+17,user,Etats-Unis,en,5,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,644,2859,95.3,7.94,us
4.2236E+18,user,Royaume-Uni,en,6,10,3,0,0,0,84,6,M,1,mr,FALSE,FALSE,FALSE,TRUE,43,2859,95.3,7.94,gb
9.09286E+18,user,Danemark,en,6,8,0,0,0,0,23,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,554,2859,95.3,7.94,dk
-2.25472E+18,user,Allemagne,en,6,9,1,0,0,0,33,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,349,2859,95.3,7.94,de
-1.66087E+18,user,Royaume-Uni,en,18,14,14,1,0,0,13,8,M,1,mr,TRUE,TRUE,TRUE,TRUE,13,2859,95.3,7.94,gb
6.11883E+18,user,Etats-Unis,en,8,8,3,0,0,0,21,5,M,1,mr,TRUE,TRUE,FALSE,FALSE,17,2859,95.3,7.94,us
-7.90873E+18,user,Etats-Unis,en,7,9,260,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,76,2859,95.3,7.94,us
2.16988E+18,user,Royaume-Uni,en,6,9,2,0,1,0,0,1,F,3,miss,TRUE,TRUE,FALSE,TRUE,64,2859,95.3,7.94,gb
-6.90319E+17,user,Italie,it,11,8,1,1,2,100,6,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,137,2859,95.3,7.94,it
1.86582E+18,user,Grèce,en,4,8,18,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,528,2859,95.3,7.94,gr
4.02009E+18,user,Danemark,en,57,9,16040,0,0,0,11,8,M,1,mr,TRUE,FALSE,TRUE,FALSE,11,2859,95.3,7.94,dk
-6.16597E+18,user,Espagne,es,3,10,11,0,0,0,44,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,260,2859,95.3,7.94,es
2.93569E+18,user,Allemagne,en,3,8,0,0,0,0,2,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,673,2859,95.3,7.94,de
5.46033E+18,user,France,fr,3,8,4,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,661,2859,95.3,7.94,fr
6.17746E+18,user,France,fr,3,9,125,0,0,0,6,6,F,2,mrs,FALSE,FALSE,FALSE,TRUE,15,2859,95.3,7.94,fr
-6.92348E+18,user,Italie,it,3,8,1,1,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,16,2859,95.3,7.94,it
-6.34198E+18,user,Suède,en,7,9,183,2,0,0,8,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,34,2859,95.3,7.94,se
4.63273E+17,user,France,fr,4,8,10,0,0,0,8,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,203,2859,95.3,7.94,fr
-1.31141E+17,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,61,2859,95.3,7.94,gb
7.73469E+18,user,Etats-Unis,en,7,12,642,0,0,0,183,9,F,2,mrs,TRUE,FALSE,TRUE,TRUE,20,2859,95.3,7.94,us
1.206E+18,user,Etats-Unis,en,14,8,88,0,5,100,7,14,F,2,mrs,TRUE,FALSE,TRUE,TRUE,154,2859,95.3,7.94,us
2.8057E+18,user,Pays-Bas,en,4,8,27,0,0,0,8,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,14,2859,95.3,7.94,nl
1.11225E+18,user,Etats-Unis,en,3,9,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,FALSE,623,2859,95.3,7.94,us
8.0712E+18,user,Danemark,en,3,8,2,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,dk
3.27636E+18,user,France,fr,3,8,18,1,0,0,0,15,F,2,mrs,FALSE,FALSE,FALSE,TRUE,35,2859,95.3,7.94,fr
-5.86593E+18,user,France,fr,6,9,1,0,1,0,1,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,25,2859,95.3,7.94,fr
8.0996E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,3,M,1,mr,FALSE,FALSE,FALSE,TRUE,685,2859,95.3,7.94,gb
-8.30758E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,695,2859,95.3,7.94,us
-8.29988E+18,user,France,fr,4,9,3,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,479,2859,95.3,7.94,fr
3.03515E+18,user,Espagne,es,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,12,2859,95.3,7.94,es
6.06369E+18,user,Espagne,es,5,8,29,0,0,0,15,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,14,2859,95.3,7.94,es
3.63667E+18,user,Chine,en,5,8,3,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,FALSE,322,2859,95.3,7.94,cn
-3.24041E+18,user,Royaume-Uni,en,9,8,3,5,41,78,1,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,gb
5.55315E+18,user,Royaume-Uni,en,4,8,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,682,2859,95.3,7.94,gb
5.47063E+18,user,Royaume-Uni,en,4,8,1,0,0,0,0,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,23,2859,95.3,7.94,gb
-7.42191E+18,user,France,fr,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,697,2859,95.3,7.94,fr
-4.60689E+18,user,Italie,it,25,52,733,0,3,0,67,11,F,2,mrs,TRUE,FALSE,TRUE,FALSE,13,2859,95.3,7.94,it
-5.98616E+18,user,Allemagne,de,6,10,1,0,0,0,5,9,M,1,mr,TRUE,TRUE,FALSE,TRUE,11,2859,95.3,7.94,de
-8.06832E+18,user,Belgique,en,10,8,19,0,0,0,3,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,be
-3.21598E+18,user,Italie,it,3,9,2,0,0,0,3,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,349,2859,95.3,7.94,it
-6.6805E+18,user,France,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,587,2859,95.3,7.94,fr
-6.39535E+18,user,Finlande,en,3,8,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,85,2859,95.3,7.94,fi
-7.03944E+18,user,Italie,it,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,295,2859,95.3,7.94,it
-5.94659E+18,user,Finlande,en,3,8,2,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,43,2859,95.3,7.94,fi
-5.99258E+17,user,Etats-Unis,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,697,2859,95.3,7.94,us
-1.49232E+18,user,Allemagne,de,3,8,2,0,0,0,2,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,271,2859,95.3,7.94,de
3.94118E+18,user,Italie,it,35,10,9,7,22,88.8,7,4,F,2,mrs,TRUE,TRUE,FALSE,FALSE,11,2859,95.3,7.94,it
5.40491E+18,user,Royaume-Uni,en,3,8,0,0,0,0,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,588,2859,95.3,7.94,gb
-1.90861E+18,user,Etats-Unis,en,3,8,2,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,693,2859,95.3,7.94,us
